tconst,averageRating,numVotes
tt0217787,5.4,201
tt0217788,5.2,178
tt0217802,4.2,224
tt0217824,6.2,1697
tt0217869,7.3,409953
tt0217884,5.4,30
tt0217978,5.7,1483
tt0217979,3.4,675
tt0218000,6.2,643
tt0218032,5.2,192
tt0218053,3.0,230
tt0218067,4.3,2014
tt0218080,3.3,1232
tt0218107,5.6,1137
tt0218108,6.6,105
tt0218112,6.2,1470
tt0218126,3.4,445
tt0218138,4.6,829
tt0218140,8.7,35
tt0218141,5.9,1743
tt0218182,6.2,1681
tt0218298,5.6,602
tt0218323,4.8,351
tt0218378,6.3,6340
tt0218379,6.3,1695
tt0218390,5.8,193
tt0218411,5.6,369
tt0218426,5.4,150
tt0218475,6.6,80
tt0218516,6.1,58
tt0218533,6.7,2371
tt0218559,6.2,507
tt0218561,5.6,82
tt0218581,5.0,2548
tt0218616,6.5,1263
tt0218619,3.8,8983
tt0218625,3.9,1621
tt0218641,3.1,790
tt0218741,5.9,135
tt0218800,5.7,259
tt0218803,7.0,81
tt0218817,6.1,29281
tt0218822,6.2,338
tt0218824,4.0,149
tt0218839,7.4,61273
tt0218864,5.8,7127
tt0218922,6.0,56344
tt0218967,6.8,109445
tt0218978,5.5,100
tt0219152,7.1,112
tt0219171,6.0,2548
tt0219175,5.5,568
tt0219179,7.2,9
tt0219210,5.2,175
tt0219214,3.8,172
tt0219223,4.9,53
tt0219272,5.1,222
tt0219288,7.5,3007
tt0219327,5.7,541
tt0219333,5.7,832
tt0219336,5.5,96
tt0219338,4.7,46
tt0219369,5.5,178
tt0219374,6.7,3940
tt0219400,5.4,5989
tt0219405,6.7,1859
tt0219408,5.6,434
tt0219469,5.7,413
tt0219519,6.3,1581
tt0219636,6.2,475
tt0219640,4.0,387
tt0219643,5.3,43
tt0219653,4.9,33667
tt0219687,7.3,58
tt0219699,6.7,67827
tt0219756,5.4,101
tt0219822,6.4,18237
tt0219854,6.1,42019
tt0219876,4.9,202
tt0219952,5.0,10435
tt0219957,4.8,294
tt0219965,6.5,67901
tt0220005,5.8,89
tt0220011,7.3,109
tt0220034,6.3,299
tt0220099,6.3,18761
tt0220100,6.1,6792
tt0220122,6.5,30
tt0220157,6.5,1315
tt0220313,5.2,66
tt0220322,7.3,29
tt0220331,5.3,26
tt0220332,6.0,50
tt0220343,5.4,1405
tt0220357,5.7,48
tt0220371,5.2,37
tt0220399,5.4,90
tt0220506,3.9,42840
tt0220514,3.8,357
tt0220580,6.8,13182
tt0220596,4.5,392
tt0220605,6.4,23
tt0220607,6.0,9
tt0220623,6.3,4276
tt0220627,6.8,6127
tt0220631,6.8,1494
tt0220651,6.7,323
tt0220652,5.3,597
tt0220670,5.6,76
tt0220792,7.2,8
tt0220827,6.2,6906
tt0220864,4.1,162
tt0221013,6.6,1041
tt0221027,7.5,254419
tt0221069,6.2,3485
tt0221073,7.1,38373
tt0221074,6.4,815
tt0221115,6.4,820
tt0221197,4.4,394
tt0221218,5.8,36644
tt0221297,4.4,280
tt0221315,6.4,295
tt0221431,4.7,438
tt0221446,4.7,50
tt0221463,3.7,147
tt0221554,5.4,786
tt0221558,6.5,310
tt0221559,6.9,4297
tt0221563,6.0,1186
tt0221637,5.8,96
tt0221691,4.6,140
tt0221799,6.8,4310
tt0221823,7.3,50
tt0221837,6.2,278
tt0221838,6.8,2437
tt0221885,4.9,1141
tt0221889,5.8,3730
tt0221928,5.1,2089
tt0221982,4.4,758
tt0222012,7.9,12604
tt0222020,3.3,614
tt0222023,8.4,10
tt0222024,5.3,6900
tt0222081,5.6,102
tt0222096,7.3,329
tt0222150,7.1,1218
tt0222167,4.4,1127
tt0222270,6.1,7544
tt0222293,6.7,2009
tt0222375,5.6,269
tt0222515,5.0,127
tt0222666,3.5,646
tt0222705,5.1,126
tt0222710,7.7,21
tt0222717,4.3,146
tt0222742,5.6,34
tt0222760,6.3,148
tt0222790,6.3,39
tt0222812,5.8,11977
tt0222849,8.2,27
tt0222850,6.9,7621
tt0222851,7.1,23028
tt0222952,5.7,31
tt0222989,7.5,16
tt0223067,5.1,289
tt0223268,4.3,4169
tt0223284,3.5,211
tt0223490,3.5,431
tt0223593,5.9,141
tt0223744,4.2,195
tt0223828,5.2,89
tt0223832,6.4,808
tt0223856,5.3,241
tt0223889,5.3,89
tt0223897,7.2,118248
tt0223911,4.8,86
tt0223954,6.0,2247
tt0224025,4.1,1038
tt0224050,6.2,262
tt0224084,5.5,108
tt0224086,3.6,214
tt0224209,1.8,440
tt0224394,5.4,110
tt0224451,7.2,86
tt0224578,7.1,3769
tt0224626,4.0,911
tt0224755,6.3,82
tt0224807,6.0,77
tt0224832,7.6,52
tt0225064,6.6,12
tt0225071,5.6,23825
tt0225100,6.0,594
tt0225196,5.5,309
tt0225410,5.4,75
tt0225518,8.0,35
tt0225824,6.2,976
tt0225828,3.7,170
tt0225865,4.4,298
tt0226057,4.5,27
tt0226094,5.8,314
tt0226137,5.2,19
tt0226190,7.1,141
tt0226198,4.6,148
tt0226225,5.3,148
tt0226238,5.9,62
tt0226351,4.3,202
tt0226430,5.7,889
tt0226498,5.8,56
tt0226514,6.4,11
tt0226539,5.7,115
tt0226540,5.1,732
tt0226591,7.5,57
tt0226701,4.2,412
tt0226708,5.6,247
tt0226851,6.2,15
tt0226935,4.8,2147
tt0227005,6.3,18492
tt0227189,3.3,179
tt0227194,5.5,5086
tt0227200,3.3,402
tt0227224,6.0,165
tt0227277,7.1,6488
tt0227445,6.8,126909
tt0227458,6.2,726
tt0227538,5.6,115560
tt0227671,5.2,438
tt0227980,5.6,984
tt0227984,6.3,49227
tt0228004,5.5,216
tt0228054,5.6,179
tt0228121,3.2,157
tt0228180,3.8,380
tt0228205,5.5,29
tt0228214,7.4,10
tt0228239,6.7,271
tt0228242,6.8,1798
tt0228277,6.2,755
tt0228293,4.4,16
tt0228301,5.3,576
tt0228333,4.9,54238
tt0228389,4.0,8
tt0228488,6.2,1956
tt0228508,4.9,430
tt0228525,7.4,24
tt0228536,5.9,516
tt0228577,5.0,86
tt0228687,7.3,6401
tt0228690,2.7,176
tt0228711,4.9,463
tt0228720,4.1,280
tt0228750,6.3,56974
tt0228766,5.2,223
tt0228786,6.9,61247
tt0228871,5.8,1283
tt0228878,3.3,114
tt0228889,7.1,43
tt0228891,4.8,522
tt0228902,6.5,60
tt0228906,5.8,17
tt0228977,6.9,62
tt0228982,6.4,204
tt0228992,6.2,144
tt0229002,6.1,1151
tt0229003,4.8,554
tt0229021,5.8,328
tt0229022,5.8,56
tt0229187,6.0,413
tt0229211,5.1,190
tt0229226,6.4,104
tt0229234,7.0,14
tt0229260,4.0,37684
tt0229340,7.3,5130
tt0229362,3.7,371
tt0229432,7.0,236
tt0229475,4.8,65
tt0229561,6.0,23
tt0229653,5.2,114
tt0229664,7.6,2191
tt0229694,6.2,652
tt0229752,4.7,112
tt0229792,5.1,132
tt0229942,5.5,94
tt0230011,6.9,115758
tt0230025,6.4,2054
tt0230030,6.1,102641
tt0230049,3.0,140
tt0230055,5.2,688
tt0230056,5.2,32
tt0230098,6.0,1009
tt0230148,6.1,182
tt0230169,5.5,5358
tt0230183,6.9,182
tt0230189,6.7,42
tt0230212,8.9,11
tt0230252,6.8,82
tt0230283,6.3,83
tt0230308,6.7,63
tt0230350,4.6,34
tt0230540,4.2,161
tt0230596,3.1,146
tt0230600,7.6,358442
tt0230631,6.4,348
tt0230652,6.6,337
tt0230718,5.1,157
tt0230745,6.2,696
tt0230753,6.5,337
tt0230783,5.9,652
tt0230822,5.8,128
tt0230838,6.7,89750
tt0230921,6.5,150
tt0230992,4.8,349
tt0231001,6.8,4289
tt0231153,6.0,72
tt0231172,6.8,15
tt0231208,4.2,643
tt0231212,7.2,48
tt0231402,4.8,24819
tt0231448,5.5,7449
tt0231496,3.2,248
tt0231514,6.2,14
tt0231615,5.4,627
tt0231775,5.4,23701
tt0231781,5.4,122
tt0231782,6.8,176
tt0231956,5.2,596
tt0231971,5.6,3767
tt0232015,4.5,494
tt0232079,3.6,4455
tt0232083,6.6,5416
tt0232098,3.1,914
tt0232231,5.1,41
tt0232293,7.3,340
tt0232465,4.0,330
tt0232473,5.5,9
tt0232500,6.8,377165
tt0232537,6.1,88
tt0232548,6.3,67
tt0232632,5.9,2093
tt0232657,3.2,472
tt0232731,6.2,134
tt0232785,5.3,87
tt0232831,5.6,65
tt0232900,5.6,30
tt0232957,7.6,51
tt0232994,5.9,80
tt0233142,5.9,46164
tt0233230,7.0,892
tt0233277,5.7,936
tt0233289,3.4,1041
tt0233309,5.3,101
tt0233402,6.3,99
tt0233418,7.0,1194
tt0233469,5.5,74619
tt0233481,5.6,837
tt0233509,5.8,679
tt0233559,3.5,178
tt0233569,4.3,138
tt0233595,6.4,242
tt0233600,5.8,2516
tt0233651,7.4,2946
tt0233656,3.6,1399
tt0233699,5.5,595
tt0233709,5.9,239
tt0233764,4.0,114
tt0233841,7.8,8433
tt0233854,7.3,74
tt0233910,5.2,316
tt0233911,6.0,489
tt0233954,5.7,200
tt0234000,6.9,15039
tt0234041,6.6,1202
tt0234058,6.7,307
tt0234084,7.3,18
tt0234137,6.1,5528
tt0234215,7.2,583653
tt0234266,6.3,68
tt0234288,7.6,5150
tt0234354,5.8,11095
tt0234374,6.5,167
tt0234393,6.2,354
tt0234407,6.8,822
tt0234421,6.0,84
tt0234426,3.9,38
tt0234499,6.6,223
tt0234558,5.6,20
tt0234570,5.9,965
tt0234652,2.8,1594
tt0234663,6.3,306
tt0234670,5.6,72
tt0234750,7.1,55
tt0234767,6.3,42
tt0234797,7.2,54
tt0234805,6.9,2342
tt0234811,3.6,49
tt0234829,5.0,15912
tt0234837,7.4,4842
tt0234853,6.7,7602
tt0234940,6.5,1073
tt0234988,7.2,1231
tt0235048,4.8,1012
tt0235079,5.3,112
tt0235108,6.2,283
tt0235110,5.3,127
tt0235214,6.7,41
tt0235252,5.7,117
tt0235280,2.8,1104
tt0235333,4.8,837
tt0235353,4.0,480
tt0235412,5.9,1141
tt0235428,5.3,24
tt0235485,3.0,87
tt0235497,3.6,310
tt0235532,5.6,230
tt0235547,5.8,96
tt0235553,5.0,1379
tt0235596,5.9,604
tt0235606,4.9,1326
tt0235618,6.8,1122
tt0235679,5.8,13982
tt0235712,6.0,9084
tt0235737,7.0,30772
tt0235796,6.1,252
tt0235807,5.4,32
tt0235826,5.9,166
tt0235841,6.9,843
tt0235853,7.4,102
tt0235866,5.5,113
tt0235877,8.4,48
tt0235953,5.8,377
tt0235970,6.3,72
tt0235982,6.0,554
tt0236000,5.9,258
tt0236019,6.3,2203
tt0236026,4.1,154
tt0236027,7.6,21834
tt0236034,6.4,1607
tt0236040,5.0,24
tt0236126,3.1,1166
tt0236157,6.5,4621
tt0236167,6.7,537
tt0236172,6.9,44
tt0236188,7.6,278
tt0236189,7.2,64
tt0236261,6.4,26
tt0236313,5.9,368
tt0236343,5.8,566
tt0236348,5.5,23086
tt0236432,5.2,7
tt0236461,7.1,71
tt0236474,5.5,171
tt0236493,6.1,107684
tt0236502,3.2,167
tt0236551,5.7,137
tt0236598,6.9,456
tt0236600,5.4,180
tt0236638,4.1,2660
tt0236640,6.2,18001
tt0236784,6.1,29364
tt0236788,6.9,171
tt0236793,6.2,15
tt0236832,5.1,22
tt0237004,6.1,123
tt0237106,4.7,181
tt0237121,7.6,29
tt0237152,7.1,49
tt0237199,6.3,92
tt0237289,5.5,710
tt0237295,7.4,51
tt0237320,7.3,67
tt0237386,7.4,327
tt0237534,7.0,66086
tt0237539,7.3,9511
tt0237572,6.8,57455
tt0237622,5.9,106
tt0237680,3.2,521
tt0237687,5.4,297
tt0237704,3.8,25
tt0237706,3.6,207
tt0237727,7.7,217
tt0237817,6.5,54
tt0237853,7.2,50
tt0237865,7.6,101
tt0237993,6.8,9621
tt0237994,7.2,812
tt0238036,6.0,111
tt0238112,5.9,34182
tt0238119,7.6,6321
tt0238121,8.3,57
tt0238137,5.5,2508
tt0238205,2.1,276
tt0238247,6.2,1100
tt0238251,4.7,797
tt0238274,5.0,118
tt0238276,5.4,64
tt0238295,5.3,355
tt0238321,6.4,1367
tt0238322,6.3,22
tt0238355,6.0,187
tt0238366,7.4,39
tt0238373,6.7,111
tt0238380,7.4,324708
tt0238413,5.2,11
tt0238462,6.6,23
tt0238463,5.3,691
tt0238474,5.9,76
tt0238546,5.2,55519
tt0238552,5.3,14694
tt0238588,7.1,774
tt0238627,5.1,753
tt0238649,5.4,251
tt0238660,6.6,3850
tt0238743,4.9,120
tt0238883,7.7,14735
tt0238891,7.6,5799
tt0238893,4.8,50
tt0238924,6.9,13682
tt0238936,7.5,41519
tt0238948,5.3,8409
tt0238960,6.2,35
tt0238992,4.4,165
tt0238994,5.9,178
tt0239004,7.6,51
tt0239020,6.7,673
tt0239060,6.0,1678
tt0239086,6.8,50
tt0239102,7.1,1374
tt0239115,5.9,18
tt0239224,6.2,60
tt0239234,6.8,2758
tt0239235,6.0,675
tt0239236,6.5,465
tt0239238,6.9,65
tt0239251,7.5,372
tt0239267,6.9,9
tt0239271,6.5,211
tt0239273,5.3,193
tt0239341,5.7,291
tt0239381,5.7,3407
tt0239388,6.9,849
tt0239395,5.1,59149
tt0239406,5.3,987
tt0239431,7.4,7
tt0239432,3.5,294
tt0239441,6.9,241
tt0239444,5.9,44
tt0239450,5.0,4033
tt0239467,5.2,707
tt0239507,5.9,612
tt0239509,6.1,684
tt0239522,5.6,24
tt0239541,7.6,30
tt0239570,6.3,302
tt0239593,6.5,409
tt0239632,6.1,134
tt0239655,7.3,2250
tt0239670,6.0,1088
tt0239695,6.9,526
tt0239760,3.7,39
tt0239792,4.6,130
tt0239804,7.0,145
tt0239936,7.2,162
tt0239948,5.8,40431
tt0239949,5.0,13201
tt0239955,6.3,329
tt0239986,6.4,6709
tt0240009,6.5,114
tt0240033,4.8,625
tt0240043,6.4,20
tt0240122,7.3,436
tt0240134,7.3,14
tt0240149,6.7,2155
tt0240156,5.7,122
tt0240200,7.7,14823
tt0240249,4.9,41
tt0240340,6.6,298
tt0240389,5.9,319
tt0240400,4.8,143
tt0240402,5.8,4915
tt0240419,7.0,6570
tt0240462,4.7,44956
tt0240468,6.2,46036
tt0240473,6.1,545
tt0240500,4.7,431
tt0240509,5.7,88
tt0240510,6.5,33958
tt0240515,4.6,48288
tt0240521,4.8,179
tt0240585,2.2,344
tt0240601,6.4,285
tt0240659,5.4,532
tt0240772,7.7,556690
tt0240802,5.0,332
tt0240880,5.8,290
tt0240890,6.8,111870
tt0240900,5.3,14544
tt0240913,7.1,10605
tt0240980,6.3,2423
tt0241025,6.2,22509
tt0241053,6.6,29
tt0241079,4.2,102
tt0241142,5.1,152
tt0241183,2.6,610
tt0241223,6.5,2871
tt0241250,6.0,46
tt0241254,6.1,125
tt0241272,5.6,77
tt0241303,7.3,188772
tt0241355,7.6,8
tt0241453,4.8,122
tt0241467,3.6,447
tt0241492,6.1,837
tt0241498,5.3,130
tt0241518,4.4,171
tt0241526,4.3,130
tt0241527,7.6,749472
tt0241657,7.1,398
tt0241663,7.6,1842
tt0241683,6.6,136
tt0241760,5.8,35548
tt0241802,6.7,161
tt0241897,6.7,29
tt0241934,5.1,43
tt0241961,9.0,24
tt0241998,2.2,1641
tt0242024,6.1,1251
tt0242029,6.8,251
tt0242150,5.5,2570
tt0242154,6.1,364
tt0242193,6.9,37811
tt0242252,6.0,5327
tt0242256,8.3,6346
tt0242285,5.1,949
tt0242322,6.1,23
tt0242337,7.0,60
tt0242347,5.4,145
tt0242350,6.2,57
tt0242380,7.9,19
tt0242423,5.5,138959
tt0242445,5.6,35120
tt0242460,7.3,77
tt0242492,5.9,112
tt0242508,4.8,4412
tt0242519,8.1,64901
tt0242522,6.9,24
tt0242527,6.2,46304
tt0242550,5.6,37
tt0242572,7.6,3072
tt0242587,7.1,9964
tt0242592,4.7,464
tt0242627,5.5,118
tt0242644,6.6,121
tt0242653,6.7,503673
tt0242716,4.7,480
tt0242734,7.6,14
tt0242746,5.0,262
tt0242795,6.7,5011
tt0242821,6.9,45
tt0242882,6.7,34
tt0242888,6.5,8617
tt0242953,5.8,923
tt0242981,4.8,185
tt0242994,6.9,2425
tt0242998,4.8,27984
tt0243017,7.7,63547
tt0243059,5.4,127
tt0243116,4.5,154
tt0243133,7.5,108622
tt0243135,6.7,3886
tt0243142,5.9,362
tt0243155,6.7,240125
tt0243160,7.9,22
tt0243171,6.4,21
tt0243196,3.3,155
tt0243210,5.8,525
tt0243211,5.5,20
tt0243212,6.3,77
tt0243222,6.8,279
tt0243232,6.3,2309
tt0243255,6.4,11598
tt0243277,6.4,114
tt0243278,5.2,698
tt0243327,5.3,140
tt0243378,4.0,15
tt0243415,5.2,561
tt0243441,6.3,20
tt0243452,5.2,188
tt0243462,5.3,750
tt0243465,5.4,1287
tt0243483,6.2,151
tt0243493,7.0,17429
tt0243508,5.7,454
tt0243529,5.0,137
tt0243554,6.3,2968
tt0243569,6.9,185
tt0243573,6.8,499
tt0243575,5.6,2423
tt0243585,5.5,53668
tt0243595,6.1,2346
tt0243609,7.0,10942
tt0243649,4.6,123
tt0243650,1.9,594
tt0243652,3.7,356
tt0243655,6.5,57328
tt0243736,5.6,73232
tt0243737,5.9,29
tt0243759,6.9,3104
tt0243794,7.3,6438
tt0243806,5.6,32
tt0243828,7.5,154
tt0243858,5.8,69
tt0243859,6.6,586
tt0243862,7.0,13335
tt0243876,5.8,1656
tt0243885,3.6,547
tt0243889,7.8,3904
tt0243892,5.8,87
tt0243904,5.6,552
tt0243907,5.1,783
tt0243927,4.8,110
tt0243931,6.2,7077
tt0243991,4.6,1657
tt0244000,5.9,16348
tt0244071,6.2,406
tt0244072,6.0,81
tt0244092,6.8,1397
tt0244094,6.1,942
tt0244095,4.5,43
tt0244122,6.9,97
tt0244167,4.6,525
tt0244173,6.9,2269
tt0244196,5.0,933
tt0244244,6.5,185280
tt0244297,6.8,1447
tt0244312,5.7,30
tt0244316,8.1,23701
tt0244379,5.7,57
tt0244417,4.2,156
tt0244437,5.3,341
tt0244452,3.0,946
tt0244471,5.1,90
tt0244479,7.2,5817
tt0244498,5.0,156
tt0244504,6.9,1825
tt0244521,5.2,3073
tt0244528,5.3,1869
tt0244576,6.3,155
tt0244624,6.0,171
tt0244653,3.9,131
tt0244684,4.8,286
tt0244709,5.8,1032
tt0244715,5.6,233
tt0244744,3.4,296
tt0244803,5.2,504
tt0244870,6.1,8108
tt0244884,6.3,260
tt0244941,3.6,279
tt0244944,7.4,53
tt0244947,4.2,35
tt0244970,6.0,26107
tt0244975,5.9,813
tt0244990,6.6,57
tt0245027,7.5,4140
tt0245036,6.8,8
tt0245046,6.4,12588
tt0245062,5.8,250
tt0245066,5.7,26
tt0245084,7.2,95
tt0245090,6.7,3552
tt0245095,3.9,528
tt0245111,7.1,35
tt0245115,5.6,2954
tt0245120,5.2,8723
tt0245157,6.1,1633
tt0245171,6.4,4295
tt0245187,6.9,48
tt0245206,7.1,64
tt0245238,6.8,20992
tt0245276,6.8,1629
tt0245294,6.0,805
tt0245299,4.7,77
tt0245317,5.6,239
tt0245320,5.5,25
tt0245328,5.2,226
tt0245332,5.1,102
tt0245341,5.4,642
tt0245348,5.4,58
tt0245350,4.0,253
tt0245356,3.6,1039
tt0245407,5.7,3808
tt0245428,5.8,124
tt0245429,8.6,728865
tt0245438,7.2,30
tt0245479,4.9,1533
tt0245501,7.0,1434
tt0245522,3.8,136
tt0245530,6.5,1858
tt0245547,6.3,285
tt0245562,6.1,68642
tt0245573,5.9,3223
tt0245574,7.7,121514
tt0245582,7.2,43
tt0245634,4.6,168
tt0245674,5.6,86323
tt0245686,5.9,56511
tt0245712,8.1,236843
tt0245724,3.0,242
tt0245734,6.8,16
tt0245759,3.5,20
tt0245799,5.4,95
tt0245803,5.4,50237
tt0245825,4.7,3340
tt0245834,6.9,310
tt0245837,7.1,1673
tt0245844,7.7,136192
tt0245866,3.3,987
tt0245877,5.4,484
tt0245891,5.7,1293
tt0245904,5.3,93
tt0245905,4.3,126
tt0245910,7.4,3267
tt0245929,8.2,7589
tt0246000,4.0,366
tt0246002,5.5,2236
tt0246005,6.9,828
tt0246037,6.2,398
tt0246047,3.5,26
tt0246072,6.4,861
tt0246076,6.1,15
tt0246082,5.2,15
tt0246108,4.4,408
tt0246119,7.0,1202
tt0246124,4.2,125
tt0246134,6.2,2212
tt0246146,5.9,77
tt0246157,4.3,171
tt0246158,6.3,803
tt0246197,7.3,10
tt0246199,6.5,51
tt0246226,6.4,99
tt0246228,5.0,518
tt0246241,4.6,24
tt0246266,6.8,2702
tt0246268,6.9,94
tt0246278,6.5,613
tt0246323,5.5,80
tt0246332,4.9,501
tt0246404,6.4,3624
tt0246405,6.6,1464
tt0246409,5.6,21
tt0246411,4.8,63
tt0246425,7.6,321
tt0246431,3.8,182
tt0246438,5.2,265
tt0246460,6.1,216788
tt0246464,6.4,20661
tt0246498,6.3,2362
tt0246500,6.3,4225
tt0246514,5.7,737
tt0246544,4.7,14527
tt0246555,6.2,16
tt0246578,8.0,782008
tt0246592,6.6,6683
tt0246593,7.1,1021
tt0246608,5.2,153
tt0246615,5.1,24
tt0246628,6.7,3048
tt0246659,4.9,135
tt0246677,7.0,25515
tt0246685,6.1,21
tt0246692,6.7,9277
tt0246710,5.7,93
tt0246717,5.0,26
tt0246719,6.3,1027
tt0246730,6.9,164
tt0246744,6.3,269
tt0246765,7.2,1945
tt0246768,6.6,25
tt0246772,7.2,8244
tt0246776,6.0,689
tt0246853,6.6,481
tt0246870,4.7,701
tt0246875,6.7,1888
tt0246890,4.6,207
tt0246894,3.1,28117
tt0246906,6.5,298
tt0246965,3.1,121
tt0246978,4.4,19
tt0246989,5.3,18420
tt0247061,6.7,54
tt0247133,5.1,193
tt0247153,6.1,181
tt0247196,7.1,25056
tt0247199,7.1,38296
tt0247254,5.1,2139
tt0247294,7.4,17
tt0247303,4.6,4572
tt0247389,7.5,14
tt0247419,5.0,1033
tt0247425,7.4,40219
tt0247427,5.0,941
tt0247444,4.6,6671
tt0247512,6.6,307
tt0247552,5.7,14
tt0247586,7.9,52375
tt0247638,6.3,140812
tt0247643,4.0,14
tt0247645,5.7,846
tt0247657,6.7,645
tt0247745,7.0,103510
tt0247786,4.6,94
tt0247796,6.9,88
tt0247805,6.6,62
tt0247823,4.2,261
tt0247887,6.2,899
tt0247905,7.1,404
tt0247911,3.1,2528
tt0247944,5.0,1376
tt0247945,7.2,1934
tt0247953,4.9,46
tt0247967,7.5,27
tt0247992,5.1,3487
tt0247993,5.3,698
tt0248001,6.5,670
tt0248010,4.6,16
tt0248012,6.0,4161
tt0248017,8.1,11
tt0248036,7.3,1508
tt0248093,6.2,150
tt0248099,6.7,93
tt0248103,6.9,2536
tt0248109,5.5,168
tt0248110,4.3,577
tt0248123,6.3,378
tt0248126,7.4,48735
tt0248130,5.2,22
tt0248157,6.2,172
tt0248164,5.6,108
tt0248169,5.3,478
tt0248180,5.1,181
tt0248185,6.6,7087
tt0248190,6.0,4125
tt0248216,4.9,2865
tt0248254,3.4,138
tt0248408,6.6,18681
tt0248409,6.4,3387
tt0248490,7.1,83
tt0248586,7.3,16
tt0248601,7.1,409
tt0248617,4.2,3477
tt0248625,6.4,76
tt0248626,5.1,483
tt0248628,6.4,457
tt0248640,4.5,3257
tt0248661,5.8,1321
tt0248667,6.7,98731
tt0248742,3.3,496
tt0248770,6.0,666
tt0248845,7.7,35257
tt0248924,6.9,365
tt0248925,5.5,17
tt0248928,6.8,828
tt0248929,5.5,62
tt0248948,5.9,54
tt0248953,4.2,276
tt0248963,6.9,20
tt0248965,4.8,808
tt0248966,7.6,68
tt0248974,5.0,120
tt0249081,5.3,901
tt0249082,4.4,642
tt0249086,5.7,55
tt0249110,6.5,1303
tt0249131,6.2,1112
tt0249146,6.9,16
tt0249161,6.4,56
tt0249172,6.0,352
tt0249180,6.2,732
tt0249215,5.5,271
tt0249225,6.9,15
tt0249238,3.5,129
tt0249241,8.0,14000
tt0249261,4.7,665
tt0249371,6.4,14030
tt0249380,4.4,17620
tt0249412,7.1,525
tt0249443,4.1,185
tt0249462,7.7,133397
tt0249474,6.9,581
tt0249478,5.6,27229
tt0249498,5.1,135
tt0249511,4.3,146
tt0249516,1.4,10791
tt0249538,4.5,438
tt0249542,6.2,142
tt0249568,5.8,117
tt0249588,3.0,420
tt0249624,4.8,172
tt0249643,3.5,392
tt0249757,6.2,90
tt0249783,7.0,329
tt0249818,4.5,289
tt0249846,5.8,218
tt0249858,7.4,30
tt0249866,7.5,351
tt0249868,6.8,61
tt0249892,5.3,774
tt0249893,6.5,1702
tt0249935,5.5,46
tt0249947,6.7,189
tt0250023,5.9,43
tt0250067,7.0,3795
tt0250069,6.0,77
tt0250081,6.8,17671
tt0250103,6.3,30
tt0250125,7.3,1574
tt0250202,6.4,4793
tt0250214,4.1,208
tt0250223,6.6,52244
tt0250224,6.4,24730
tt0250258,7.7,93371
tt0250274,6.3,4733
tt0250282,3.8,447
tt0250292,6.0,4445
tt0250310,4.7,13118
tt0250313,5.8,280
tt0250323,6.5,11566
tt0250343,5.8,357
tt0250347,5.7,3738
tt0250371,6.3,4401
tt0250389,5.6,180
tt0250415,5.1,4408
tt0250427,6.9,59
tt0250445,6.8,240
tt0250451,5.4,83
tt0250452,5.1,1122
tt0250468,5.4,18109
tt0250478,6.7,6122
tt0250483,5.8,2090
tt0250485,3.6,514
tt0250491,6.8,2217
tt0250494,6.4,209856
tt0250613,3.3,1727
tt0250617,5.8,2586
tt0250622,7.1,49
tt0250625,6.1,211
tt0250636,3.9,357
tt0250638,6.9,4466
tt0250655,6.1,22
tt0250687,6.4,114501
tt0250690,5.2,1981
tt0250698,4.8,1890
tt0250716,6.6,891
tt0250720,5.3,9254
tt0250744,5.2,208
tt0250774,3.1,594
tt0250790,5.3,103
tt0250797,6.7,88070
tt0250804,6.8,69
tt0250809,6.8,3984
tt0250837,6.7,500
tt0250944,5.7,86
tt0251004,5.5,8
tt0251005,2.3,603
tt0251031,6.5,6532
tt0251032,5.6,245
tt0251046,4.0,80
tt0251052,6.7,3800
tt0251054,5.1,86
tt0251057,5.0,442
tt0251075,6.1,127573
tt0251091,7.2,980
tt0251094,4.6,967
tt0251110,6.8,1675
tt0251114,6.3,52833
tt0251127,6.4,231494
tt0251141,7.1,1960
tt0251160,7.0,131855
tt0251163,6.2,120
tt0251174,4.4,1706
tt0251179,4.2,225
tt0251191,5.8,513
tt0251193,6.1,77
tt0251272,4.3,140
tt0251294,5.4,81
tt0251308,5.1,559
tt0251309,7.8,25
tt0251353,6.2,36
tt0251364,4.7,147
tt0251369,3.3,131
tt0251370,5.4,555
tt0251402,5.7,42
tt0251412,3.5,129
tt0251415,6.6,1477
tt0251422,5.9,58
tt0251433,6.7,4757
tt0251434,6.0,659
tt0251447,7.7,6187
tt0251458,5.7,149
tt0251462,6.4,9
tt0251618,6.4,147
tt0251636,6.8,381
tt0251661,6.6,1083
tt0251670,6.1,23
tt0251677,5.8,558
tt0251696,4.6,979
tt0251734,6.0,167
tt0251736,6.0,84375
tt0251744,5.7,638
tt0251756,6.0,1155
tt0251777,7.0,1772
tt0251797,5.8,245
tt0251806,4.7,5767
tt0251901,4.8,144
tt0251910,5.4,449
tt0251951,4.1,496
tt0251975,5.8,45
tt0252028,5.4,24634
tt0252038,5.0,262
tt0252052,7.4,2032
tt0252055,7.0,31
tt0252076,5.3,88692
tt0252194,6.1,97
tt0252223,4.7,2653
tt0252225,6.3,291
tt0252253,6.6,268
tt0252266,4.4,442
tt0252277,5.1,2936
tt0252299,6.7,24507
tt0252327,5.1,133
tt0252329,6.0,278
tt0252335,7.1,343
tt0252363,4.1,32
tt0252437,7.0,2687
